http://emls.ru/fullinfo/1/1167120.html	                                                    615
http://spb.rucountry.ru/vtorichka/23469166.html	                                            33
http://www.mirkvartir.ru/186525424/	                                                        19
https://realty.yandex.ru/offer/3040981697388271104/	                                        170
https://www.avito.ru/sankt-peterburg/kvartiry/2-k_kvartira_82.4_m_2626_et._1179006658	    1588
https://www.restate.ru/base/9951925.html	                                                42
